FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
TAXgg_Fulvicryands_100m.tif,USA48SoilGrids100m,Predicted Fulvicryands great group,Predicted probability in percent for: Fulvicryands,Fulvicryands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Fulvudands_100m.tif,USA48SoilGrids100m,Predicted Fulvudands great group,Predicted probability in percent for: Fulvudands,Fulvudands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Glossaqualfs_100m.tif,USA48SoilGrids100m,Predicted Glossaqualfs great group,Predicted probability in percent for: Glossaqualfs,Glossaqualfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Glossoboralfs_100m.tif,USA48SoilGrids100m,Predicted Glossoboralfs great group,Predicted probability in percent for: Glossoboralfs,Glossoboralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Glossocryalfs_100m.tif,USA48SoilGrids100m,Predicted Glossocryalfs great group,Predicted probability in percent for: Glossocryalfs,Glossocryalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Glossudalfs_100m.tif,USA48SoilGrids100m,Predicted Glossudalfs great group,Predicted probability in percent for: Glossudalfs,Glossudalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Gypsiargids_100m.tif,USA48SoilGrids100m,Predicted Gypsiargids great group,Predicted probability in percent for: Gypsiargids,Gypsiargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Gypsiorthids_100m.tif,USA48SoilGrids100m,Predicted Gypsiorthids great group,Predicted probability in percent for: Gypsiorthids,Gypsiorthids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Gypsitorrerts_100m.tif,USA48SoilGrids100m,Predicted Gypsitorrerts great group,Predicted probability in percent for: Gypsitorrerts,Gypsitorrerts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Gypsiusterts_100m.tif,USA48SoilGrids100m,Predicted Gypsiusterts great group,Predicted probability in percent for: Gypsiusterts,Gypsiusterts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Halaquepts_100m.tif,USA48SoilGrids100m,Predicted Halaquepts great group,Predicted probability in percent for: Halaquepts,Halaquepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplaquents_100m.tif,USA48SoilGrids100m,Predicted Haplaquents great group,Predicted probability in percent for: Haplaquents,Haplaquents,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplaquepts_100m.tif,USA48SoilGrids100m,Predicted Haplaquepts great group,Predicted probability in percent for: Haplaquepts,Haplaquepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplaquods_100m.tif,USA48SoilGrids100m,Predicted Haplaquods great group,Predicted probability in percent for: Haplaquods,Haplaquods,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplaquolls_100m.tif,USA48SoilGrids100m,Predicted Haplaquolls great group,Predicted probability in percent for: Haplaquolls,Haplaquolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplargids_100m.tif,USA48SoilGrids100m,Predicted Haplargids great group,Predicted probability in percent for: Haplargids,Haplargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploborolls_100m.tif,USA48SoilGrids100m,Predicted Haploborolls great group,Predicted probability in percent for: Haploborolls,Haploborolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocalcids_100m.tif,USA48SoilGrids100m,Predicted Haplocalcids great group,Predicted probability in percent for: Haplocalcids,Haplocalcids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocambids_100m.tif,USA48SoilGrids100m,Predicted Haplocambids great group,Predicted probability in percent for: Haplocambids,Haplocambids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryalfs_100m.tif,USA48SoilGrids100m,Predicted Haplocryalfs great group,Predicted probability in percent for: Haplocryalfs,Haplocryalfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryands_100m.tif,USA48SoilGrids100m,Predicted Haplocryands great group,Predicted probability in percent for: Haplocryands,Haplocryands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryepts_100m.tif,USA48SoilGrids100m,Predicted Haplocryepts great group,Predicted probability in percent for: Haplocryepts,Haplocryepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryerts_100m.tif,USA48SoilGrids100m,Predicted Haplocryerts great group,Predicted probability in percent for: Haplocryerts,Haplocryerts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryids_100m.tif,USA48SoilGrids100m,Predicted Haplocryids great group,Predicted probability in percent for: Haplocryids,Haplocryids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryods_100m.tif,USA48SoilGrids100m,Predicted Haplocryods great group,Predicted probability in percent for: Haplocryods,Haplocryods,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplocryolls_100m.tif,USA48SoilGrids100m,Predicted Haplocryolls great group,Predicted probability in percent for: Haplocryolls,Haplocryolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplodurids_100m.tif,USA48SoilGrids100m,Predicted Haplodurids great group,Predicted probability in percent for: Haplodurids,Haplodurids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplofibrists_100m.tif,USA48SoilGrids100m,Predicted Haplofibrists great group,Predicted probability in percent for: Haplofibrists,Haplofibrists,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplogypsids_100m.tif,USA48SoilGrids100m,Predicted Haplogypsids great group,Predicted probability in percent for: Haplogypsids,Haplogypsids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplohemists_100m.tif,USA48SoilGrids100m,Predicted Haplohemists great group,Predicted probability in percent for: Haplohemists,Haplohemists,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplohumods_100m.tif,USA48SoilGrids100m,Predicted Haplohumods great group,Predicted probability in percent for: Haplohumods,Haplohumods,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplohumults_100m.tif,USA48SoilGrids100m,Predicted Haplohumults great group,Predicted probability in percent for: Haplohumults,Haplohumults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplorthels_100m.tif,USA48SoilGrids100m,Predicted Haplorthels great group,Predicted probability in percent for: Haplorthels,Haplorthels,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplorthods_100m.tif,USA48SoilGrids100m,Predicted Haplorthods great group,Predicted probability in percent for: Haplorthods,Haplorthods,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplosalids_100m.tif,USA48SoilGrids100m,Predicted Haplosalids great group,Predicted probability in percent for: Haplosalids,Haplosalids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplosaprists_100m.tif,USA48SoilGrids100m,Predicted Haplosaprists great group,Predicted probability in percent for: Haplosaprists,Haplosaprists,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haplotorrerts_100m.tif,USA48SoilGrids100m,Predicted Haplotorrerts great group,Predicted probability in percent for: Haplotorrerts,Haplotorrerts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploxeralfs_100m.tif,USA48SoilGrids100m,Predicted Haploxeralfs great group,Predicted probability in percent for: Haploxeralfs,Haploxeralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploxerands_100m.tif,USA48SoilGrids100m,Predicted Haploxerands great group,Predicted probability in percent for: Haploxerands,Haploxerands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploxerepts_100m.tif,USA48SoilGrids100m,Predicted Haploxerepts great group,Predicted probability in percent for: Haploxerepts,Haploxerepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploxererts_100m.tif,USA48SoilGrids100m,Predicted Haploxererts great group,Predicted probability in percent for: Haploxererts,Haploxererts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploxerolls_100m.tif,USA48SoilGrids100m,Predicted Haploxerolls great group,Predicted probability in percent for: Haploxerolls,Haploxerolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Haploxerults_100m.tif,USA48SoilGrids100m,Predicted Haploxerults great group,Predicted probability in percent for: Haploxerults,Haploxerults,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
