location	id	latitude	longitude	gg	pscsmodorg	pscs_pprob	gg_pprob	pscs_c1	gg_c1	pscs_c1n	gg_c1n
Millford_mtns	049	38.38447183290	-113.13106681500	HAPLARGIDS	LOAMY	22	18	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	050	38.38696000610	-113.14860771900	HAPLARGIDS	LITHIC LOAMY-SKELETAL	25	30	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	051	38.38946451410	-113.14263493900	HAPLARGIDS	LOAMY	26	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04010	38.39053315040	-113.06805598400	HAPLARGIDS	LOAMY	35	34	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	024	38.39554483960	-113.11620838400	HAPLOCALCIDS	COARSE-LOAMY	25	21	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	025	38.39301912060	-113.12592762600	HAPLOCALCIDS	COARSE-LOAMY	37	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	026	38.39583585770	-113.12247209600	HAPLOCALCIDS	COARSE-LOAMY	25	25	50	133	LITHIC LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	027	38.38629716390	-113.11838206300	HAPLOCALCIDS	LOAMY-SKELETAL	25	22	50	133	LITHIC LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	028	38.38930257860	-113.11490491400	HAPLOCALCIDS	LOAMY-SKELETAL	31	25	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	052	38.37810988050	-113.16419579200	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	23	30	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04017	38.39092274680	-113.07697039400	HAPLOCALCIDS	LOAMY-SKELETAL	29	25	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	04018	38.39000593230	-113.08139637300	HAPLOCALCIDS	LOAMY-SKELETAL	33	31	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	009	38.40382993430	-113.06849472600	PETROCALCIDS	LOAMY	32	34	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	010	38.38867603630	-113.10054386000	PETROCALCIDS	LOAMY-SKELETAL	31	25	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	021	38.39946245980	-113.09708096100	PETROCALCIDS	LOAMY-SKELETAL	28	28	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	477	38.37601377000	-113.23900189000	CALCIARGIDS	LITHIC FINE-LOAMY	25	28	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	412	38.38460153000	-113.20407869000	CALCIARGIDS	FINE-LOAMY	30	26	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	424	38.37316643000	-113.26883543000	CALCIARGIDS	FINE-LOAMY	30	12	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	446	38.38143057000	-113.22693950000	CALCIARGIDS	FINE-LOAMY	24	25	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	476	38.36900122000	-113.24536200000	CALCIARGIDS	FINE-LOAMY	22	18	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	700	38.37273569000	-113.27005810000	CALCIARGIDS	FINE-LOAMY	27	11	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	724	38.38241545000	-113.22327040000	CALCIARGIDS	FINE-LOAMY	26	31	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	726	38.38334206000	-113.21318496000	CALCIARGIDS	FINE-LOAMY	26	23	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	727	38.38230975000	-113.22521777000	CALCIARGIDS	FINE-LOAMY	25	32	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	430	38.37803573000	-113.19906263000	CALCIARGIDS	LOAMY-SKELETAL	21	25	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	445	38.38188814000	-113.21212633000	CALCIARGIDS	LOAMY-SKELETAL	25	17	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	691	38.37857142000	-113.19408545000	CALCIARGIDS	LOAMY-SKELETAL	24	25	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	723	38.38296756000	-113.21506217000	CALCIARGIDS	LOAMY-SKELETAL	24	26	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	413	38.37744917000	-113.19577038000	HAPLOCALCIDS	LOAMY-SKELETAL	23	20	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	429	38.37292956000	-113.20066592000	HAPLOCALCIDS	LOAMY-SKELETAL	21	16	56	19	LOAMY	ARGIXEROLLS
Millford_north	443	38.38157826000	-113.21604352000	HAPLOCALCIDS	LOAMY-SKELETAL	25	28	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	690	38.38522070000	-113.20252636000	HAPLOCALCIDS	LOAMY-SKELETAL	22	15	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	714	38.37468448000	-113.19826400000	HAPLOCALCIDS	LOAMY-SKELETAL	26	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	715	38.37747968000	-113.20218941000	HAPLOCALCIDS	LOAMY-SKELETAL	25	13	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	414	38.37797354000	-113.19485525000	HAPLOCAMBIDS	COARSE-LOAMY	27	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	142	38.37650595000	-113.16782696000	TORRIORTHENTS	LITHIC LOAMY-SKELETAL	26	22	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	029	38.37662796480	-113.11672705300	CALCIARGIDS	LITHIC LOAMY-SKELETAL	34	17	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	032	38.38332158790	-113.10468511000	CALCIARGIDS	LITHIC LOAMY-SKELETAL	29	29	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	064	38.37883651400	-113.10133368900	HAPLARGIDS	LITHIC LOAMY-SKELETAL	27	23	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	053	38.37289658920	-113.14699226700	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	22	27	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	054	38.37288988880	-113.15774012900	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	22	36	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	055	38.36541499620	-113.15525657900	HAPLOCALCIDS	LOAMY	26	29	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	056	38.36462642610	-113.15706102900	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	27	25	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	060	38.37607946110	-113.09265489800	HAPLOCALCIDS	LOAMY	29	26	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	061	38.37235219440	-113.09840429800	HAPLOCALCIDS	LOAMY	32	27	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	062	38.37279551540	-113.10646659900	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	29	25	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	063	38.37595003830	-113.11218859100	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	40	22	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	065	38.38020227000	-113.12308330400	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	27	18	50	133	LITHIC LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	066	38.37563270830	-113.12133911200	HAPLOCALCIDS	LOAMY	27	18	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	067	38.37731536930	-113.12846096500	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	28	20	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	04015	38.37460142520	-113.08200573400	HAPLOCALCIDS	LOAMY-SKELETAL	32	36	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	04016	38.38720696700	-113.07275446300	HAPLOCALCIDS	LOAMY-SKELETAL	27	30	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	04019	38.38164363930	-113.08154263400	HAPLOCALCIDS	LOAMY-SKELETAL	29	34	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	121	38.36348400000	-113.22434362000	CALCIARGIDS	FINE-LOAMY	27	24	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	122	38.36270431000	-113.22552765000	CALCIARGIDS	FINE	26	26	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	123	38.36180527000	-113.22659341000	CALCIARGIDS	FINE-LOAMY	24	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	124	38.36090614000	-113.22765917000	CALCIARGIDS	FINE-LOAMY	23	17	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	125	38.35999159000	-113.22866675000	CALCIARGIDS	FINE-LOAMY	25	17	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	126	38.35910512000	-113.22979538000	CALCIARGIDS	FINE-LOAMY	28	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	127	38.35820876000	-113.23085636000	CALCIARGIDS	FINE-LOAMY	27	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	134	38.36650425000	-113.20591919000	CALCIARGIDS	FINE-LOAMY	21	16	56	133	LOAMY	HAPLARGIDS
Millford_north	416	38.36489635000	-113.17131400000	CALCIARGIDS	FINE-LOAMY	28	30	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	423	38.35035668000	-113.25149981000	CALCIARGIDS	FINE-LOAMY	29	20	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	692	38.37165350000	-113.18353808000	CALCIARGIDS	FINE-LOAMY	24	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	699	38.35165051000	-113.24910108000	CALCIARGIDS	FINE-LOAMY	26	14	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	128	38.35730745000	-113.23192597000	HAPLARGIDS	LITHIC FINE-LOAMY	28	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	129	38.35641327000	-113.23298561000	HAPLARGIDS	LITHIC FINE-LOAMY	18	19	56	19	LOAMY	ARGIXEROLLS
Millford_north	422	38.35700763000	-113.25129370000	HAPLARGIDS	LITHIC LOAMY-SKELETAL	24	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	697	38.35621563000	-113.24850085000	HAPLARGIDS	LITHIC LOAMY-SKELETAL	29	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	698	38.35730611000	-113.24909211000	HAPLARGIDS	LITHIC LOAMY-SKELETAL	29	18	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	693	38.36723087000	-113.17152254000	HAPLARGIDS	FINE-LOAMY	25	20	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	131	38.36008614000	-113.20464699000	HAPLOCALCIDS	COARSE-LOAMY	17	16	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	133	38.36330445000	-113.20534763000	HAPLOCALCIDS	COARSE-LOAMY	22	16	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	135	38.35710621000	-113.20295535000	HAPLOCALCIDS	COARSE-LOAMY	27	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	136	38.35808412000	-113.20366999000	HAPLOCALCIDS	COARSE-LOAMY	22	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	137	38.35910839000	-113.20414566000	HAPLOCALCIDS	COARSE-LOAMY	23	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	711	38.36706944000	-113.19516362000	HAPLOCALCIDS	COARSE-LOAMY	29	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	713	38.37126391000	-113.19713973000	HAPLOCALCIDS	COARSE-LOAMY	25	20	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	188	38.39413812000	-113.03009980000	HAPLOCALCIDS	FINE-LOAMY	38	41	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	120	38.36449812000	-113.22339160000	HAPLOCALCIDS	LOAMY-SKELETAL	26	18	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	132	38.36115894000	-113.20488051000	HAPLOCALCIDS	LOAMY-SKELETAL	19	15	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	140	38.36538493000	-113.20578273000	HAPLOCALCIDS	LOAMY-SKELETAL	20	17	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	415	38.37232430000	-113.18089737000	HAPLOCALCIDS	LOAMY-SKELETAL	28	25	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	426	38.36108912000	-113.19533595000	HAPLOCALCIDS	LOAMY-SKELETAL	25	34	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	428	38.37089687000	-113.19813316000	HAPLOCALCIDS	LOAMY-SKELETAL	28	21	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	709	38.36328459000	-113.19299463000	HAPLOCALCIDS	LOAMY-SKELETAL	25	34	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	710	38.36757009000	-113.19363811000	HAPLOCALCIDS	LOAMY-SKELETAL	26	28	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	712	38.37135955000	-113.19603894000	HAPLOCALCIDS	LOAMY-SKELETAL	31	25	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	138	38.36226166000	-113.20503071000	HAPLOCAMBIDS	COARSE-LOAMY	21	15	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	139	38.36442185000	-113.20561853000	HAPLOCAMBIDS	COARSE-LOAMY	22	16	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	427	38.36592908000	-113.19740611000	PETROCALCIDS	LOAMY-SKELETAL	22	19	56	19	LOAMY	ARGIXEROLLS
Millford_north	708	38.36144736000	-113.19138682000	PETROCALCIDS	FINE-LOAMY	24	34	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	141	38.37543039000	-113.16775320000	TORRIORTHENTS	LITHIC LOAMY-SKELETAL	23	24	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	097	38.34635495680	-113.17436236900	CALCIARGIDS	LOAMY-SKELETAL	22	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	0110	38.34204430720	-113.20537524500	CALCIARGIDS	LOAMY-SKELETAL	26	15	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	0707	38.34551789220	-113.27129710200	CALCIARGIDS	FINE-LOAMY	27	16	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	057	38.35577822910	-113.14484096500	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	22	28	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	058	38.35411533950	-113.14388216500	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	25	21	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	068	38.36290712930	-113.08859981500	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	32	38	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	069	38.36041233510	-113.08984603500	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	27	27	50	258	LITHIC LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	04014	38.37079276080	-113.08430044300	HAPLOCALCIDS	COARSE-LOAMY	28	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	04087	38.34173505400	-113.20977410300	HAPLOCALCIDS	COARSE-LOAMY	24	20	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04088	38.34442883740	-113.19546661300	HAPLOCALCIDS	COARSE-LOAMY	23	20	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04089	38.34282603870	-113.22356166300	HAPLOCALCIDS	COARSE-LOAMY	24	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04097	38.33694940560	-113.26145482300	HAPLOCALCIDS	LOAMY	23	32	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04098	38.33612722480	-113.26246735200	HAPLOCALCIDS	LOAMY-SKELETAL	25	27	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04099	38.34220184110	-113.24274314300	HAPLOCALCIDS	LOAMY-SKELETAL	23	32	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04100	38.35061676940	-113.23994753300	HAPLOCALCIDS	LOAMY-SKELETAL	19	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	070	38.36478433680	-113.10576008800	HAPLOCAMBIDS	LOAMY	44	32	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	071	38.36292514880	-113.11531671000	TORRIORTHENTS	LITHIC SANDY	30	20	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	091	38.33813156100	-113.15509865500	ARGIDURIDS	LOAMY	29	20	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	092	38.34530470920	-113.16457473700	ARGIDURIDS	FINE-LOAMY	27	18	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	093	38.34666543060	-113.16290983700	ARGIDURIDS	FINE-LOAMY	22	18	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	094	38.33797196530	-113.17980557900	CALCIARGIDS	FINE-LOAMY	22	18	50	258	LITHIC LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	095	38.34279885140	-113.18166091100	CALCIARGIDS	FINE-LOAMY	18	17	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	096	38.34524183920	-113.17621452000	CALCIARGIDS	LOAMY-SKELETAL	22	23	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	0109	38.33385502690	-113.19754185300	CALCIARGIDS	LOAMY-SKELETAL	32	13	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	0123	38.32755686310	-113.27213787700	CALCIARGIDS	LOAMY	27	17	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	0702	38.33299725440	-113.20866467300	CALCIARGIDS	LOAMY-SKELETAL	29	17	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	0703	38.33324150700	-113.21033233300	CALCIARGIDS	FINE-LOAMY	27	17	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	0704	38.33229410440	-113.22378587300	CALCIARGIDS	FINE-LOAMY	26	16	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	0708	38.33141810220	-113.27034416300	CALCIARGIDS	FINE-LOAMY	28	14	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	01006	38.32614550650	-113.27500968700	CALCIARGIDS	LOAMY-SKELETAL	27	19	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	04011	38.35084400680	-113.10947356300	HAPLARGIDS	LOAMY	37	26	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	059	38.34933422390	-113.13657951300	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	25	17	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04013	38.34608844290	-113.11997466400	HAPLOCALCIDS	FINE-LOAMY	36	29	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	04063	38.32118338250	-113.25240178300	HAPLOCALCIDS	COARSE-LOAMY	26	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04064	38.32201973170	-113.25240999300	HAPLOCALCIDS	FINE-LOAMY	26	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04065	38.32309160640	-113.25210950300	HAPLOCALCIDS	LOAMY	26	20	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04066	38.32321331290	-113.25932355300	HAPLOCALCIDS	LOAMY-SKELETAL	22	20	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04067	38.32454887940	-113.27340842200	HAPLOCALCIDS	LOAMY-SKELETAL	26	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04068	38.32293092350	-113.27339886300	HAPLOCALCIDS	LOAMY-SKELETAL	26	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04069	38.32164673180	-113.27162542300	HAPLOCALCIDS	COARSE-LOAMY	24	22	50	133	LITHIC LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	04086	38.33291276400	-113.18960037300	HAPLOCALCIDS	LOAMY-SKELETAL	26	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04090	38.33526674710	-113.23702258300	HAPLOCALCIDS	LOAMY-SKELETAL	21	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04096	38.33355993150	-113.25620456200	HAPLOCALCIDS	LOAMY-SKELETAL	25	24	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	B001	38.35381371020	-113.08313536300	HAPLOCALCIDS	LOAMY-SKELETAL	31	46	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	007	38.34187936180	-113.16060975700	PETROCALCIDS	LOAMY-SKELETAL	26	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	008	38.34213710130	-113.14851341500	PETROCALCIDS	LOAMY-SKELETAL	29	18	50	258	LITHIC LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	072	38.35488682890	-113.10002535700	TORRIORTHENTS	LITHIC LOAMY-SKELETAL	27	23	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	084	38.33556719840	-113.14715152300	TORRIORTHENTS	LITHIC LOAMY-SKELETAL	28	28	50	258	LITHIC LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	085	38.34490254330	-113.14259201400	TORRIORTHENTS	LITHIC LOAMY-SKELETAL	22	19	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	WASH	38.33032565340	-113.27402095700	TORRIORTHENTS	SANDY	28	15	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	073	38.35229211560	-113.09160405400	TORRIROTHENTS	LITHIC LOAMY-SKELETAL	37	32	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	086	38.34996143900	-113.14652229500		ROCK OUTCROP	22	20	50	19	LITHIC LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	088	38.33501978080	-113.16319808700		ROCK OUTCROP	22	16	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	0112	38.31730636970	-113.19120044000	CALCIARGIDS	LOAMY-SKELETAL	25	14	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	0122	38.31103586560	-113.24731738000	CALCIARGIDS	LOAMY-SKELETAL	26	15	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	0701	38.31179037310	-113.21516484300	CALCIARGIDS	LOAMY-SKELETAL	24	15	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	0706	38.31898338720	-113.23664019300	CALCIARGIDS	FINE-LOAMY	26	20	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	0709	38.31438608110	-113.27806943200	CALCIARGIDS	COARSE-LOAMY	27	13	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	0710	38.31454038920	-113.28158823200	CALCIARGIDS	FINE-LOAMY	21	12	60	65	LOAMY-SKELETAL	DURIXEROLLS
Millford_mtns	0711	38.31012991660	-113.27164487300	CALCIARGIDS	COARSE-LOAMY	26	18	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_mtns	0717	38.30435101050	-113.32903634200	CALCIARGIDS	FINE-LOAMY	30	16	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	0718	38.30499927210	-113.32871808300	CALCIARGIDS	FINE-LOAMY	30	16	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	0719	38.30652377470	-113.33314138300	CALCIARGIDS	FINE-LOAMY	22	15	56	133	LOAMY	HAPLARGIDS
Millford_mtns	01005	38.31150005640	-113.25067835000	CALCIARGIDS	LOAMY	26	22	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	01015	38.30060517440	-113.29705391900	CALCIARGIDS	FINE-LOAMY	26	17	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	02004	38.30795719830	-113.27842019600	CALCIARGIDS	FINE-LOAMY	23	14	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	02005	38.30807522000	-113.28866195700	CALCIARGIDS	CLAYEY-SKELETAL	21	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	02006	38.30715228950	-113.28554891600	CALCIARGIDS	FINE-LOAMY	21	21	50	258	LITHIC LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	02007	38.30181317090	-113.28990247700	CALCIARGIDS	FINE-LOAMY	20	15	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	03014	38.29581029790	-113.35175070800	CALCIARGIDS	LOAMY-SKELETAL	21	17	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_mtns	03015	38.29171297750	-113.36430194000	CALCIARGIDS	LOAMY-SKELETAL	22	18	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_mtns	04012	38.33895644890	-113.11048861300	HAPLARGIDS	LOAMY	34	36	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	04057	38.33106179250	-113.12845178300	HAPLOCALCIDS	COARSE-LOAMY	29	32	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	04058	38.31613982130	-113.23234497300	HAPLOCALCIDS	COARSE-LOAMY	27	14	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_mtns	04059	38.31747615530	-113.24748135300	HAPLOCALCIDS	LOAMY-SKELETAL	31	25	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04060	38.31914607520	-113.24479763300	HAPLOCALCIDS	LOAMY	28	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04061	38.32136057160	-113.24354537300	HAPLOCALCIDS	LOAMY-SKELETAL	21	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04062	38.32061542350	-113.24174653300	HAPLOCALCIDS	LOAMY-SKELETAL	25	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04070	38.30707998870	-113.25539412200	HAPLOCALCIDS	LOAMY-SKELETAL	24	16	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04071	38.30673323740	-113.25914150300	HAPLOCALCIDS	LOAMY-SKELETAL	23	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_mtns	04083	38.32361497190	-113.18075503300	HAPLOCALCIDS	COARSE-LOAMY	34	13	60	133	LOAMY-SKELETAL	HAPLARGIDS
